rating,ratingUrl,upc,thumbnailUrl,zone,currencyUnit,section,0,score,WWWItemId,uOM,productId,status,reviewCount,priceInCents,pPU,atime,isWWWItem,name,largeUrl,aisle,storeDeptId,isRealTime,pPUM,walmartCanonicalUrl,quantity
4.317800045013428,https://i2.walmartimages.com/i/CustRating/4_3.gif,7502006210,https://i5.walmartimages.com/asr/78f1caf7-1420-49c5-a30d-e1efd82a67ee_1.bb4f6599259a211273e085f5d542a37d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,J,USD,3,J.4,0.79368895,53872993,,1CV2X3DQYZG4,Limited Stock,129,1572,,2017-10-18 17:58:08.097895,True,Baby,https://i5.walmartimages.com/asr/78f1caf7-1420-49c5-a30d-e1efd82a67ee_1.bb4f6599259a211273e085f5d542a37d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,4,-1,True,,/ip/Philips-Avent-Anti-Colic-Clear-9-oz-Baby-Bottles-BPA-Free-3-ct/53872993,3
4.616099834442139,https://i2.walmartimages.com/i/CustRating/4_6.gif,5100020195,https://i5.walmartimages.com/asr/7480e33f-a12b-49d2-8997-89a10a94c51f_1.8262da10c6b2c6e2f03df4d612c32aa2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,8,A.14,0.73414755,23598242,fl oz,2HTBN3Z11CHB,Limited Stock,211,388,8.1,2017-10-18 17:58:08.098079,True,Food,https://i5.walmartimages.com/asr/7480e33f-a12b-49d2-8997-89a10a94c51f_1.8262da10c6b2c6e2f03df4d612c32aa2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14,-1,True,cents,/ip/V8-V-Fusion-Energy-Orange-Pineapple-Vegetable-Fruit-Juice-8-fl-oz-6-Pack/23598242,3
4.593800067901611,https://i2.walmartimages.com/i/CustRating/4_6.gif,7161136660,https://i5.walmartimages.com/asr/e5b5f11b-221b-48d4-acae-5a05c486641c_1.090ba9d76ef2e05c4b7b4a87589aa976.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,USD,,,0.7866645,123640799,,4OUMUQMZRA6R,In Stock,32,2247,,2017-10-18 17:58:08.098205,True,Auto & Tires,https://i5.walmartimages.com/asr/e5b5f11b-221b-48d4-acae-5a05c486641c_1.090ba9d76ef2e05c4b7b4a87589aa976.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,-1,True,,/ip/Pennzoil-Platinum-0W-20-Motor-Oil-5-qt/123640799,7
5.0,https://i2.walmartimages.com/i/CustRating/5.gif,2800083047,https://i5.walmartimages.com/asr/25cad1f1-064c-4c0c-87ef-10cb14fe4207_1.b6f3b17bf641ea86126052e3bbff8367.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,F,USD,2,F.2,0.7846205,26356621,oz,6H7BWWJJ2K4J,In Stock,8,268,24.4,2017-10-18 17:58:08.098345,True,Food,https://i5.walmartimages.com/asr/25cad1f1-064c-4c0c-87ef-10cb14fe4207_1.b6f3b17bf641ea86126052e3bbff8367.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,2,-1,True,cents,/ip/100-Grand-Candy-Bars-Fun-Size-11-Oz/26356621,89
4.533299922943115,https://i2.walmartimages.com/i/CustRating/4_5.gif,7487396440,https://i5.walmartimages.com/asr/994e41aa-98e5-40a5-8d3b-80f7d030af16_1.177877fd7e497124d7128aad921ae71a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,USD,,,0.7813603,10322041,fl oz,6DQS7L9F3JS9,Limited Stock,15,224,7.0,2017-10-18 17:58:08.098455,True,Food,https://i5.walmartimages.com/asr/994e41aa-98e5-40a5-8d3b-80f7d030af16_1.177877fd7e497124d7128aad921ae71a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,-1,True,cents,/ip/Soy-Slender-Vanilla-Soy-Milk-32-fl-oz/10322041,3
4.4375,https://i2.walmartimages.com/i/CustRating/4_4.gif,7874205081,https://i5.walmartimages.com/asr/d0da5945-16d3-48e4-a029-0a8d8396faa0_1.0744ce9d17ed702abba0e72c72432d62.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,13,A.20,0.78102833,11030056,ea,7A5RORR2X55S,In Stock,80,256,6.4,2017-10-18 17:58:08.102093,True,Household Essentials,https://i5.walmartimages.com/asr/d0da5945-16d3-48e4-a029-0a8d8396faa0_1.0744ce9d17ed702abba0e72c72432d62.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,20,-1,True,cents,/ip/Great-Value-Storage-Gallon-40-Ct/11030056,15
4.592599868774414,https://i2.walmartimages.com/i/CustRating/4_6.gif,2410093996,https://i5.walmartimages.com/asr/890d1374-b825-43ef-a04e-a1639d8cc6c1_1.2eec4ec5a6a384b457bcc3af4ecb280f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,6,A.28,0.7799087,37481729,oz,5MRV96DZQPM9,In Stock,324,454,37.8,2017-10-18 17:58:08.102359,True,Food,https://i5.walmartimages.com/asr/890d1374-b825-43ef-a04e-a1639d8cc6c1_1.2eec4ec5a6a384b457bcc3af4ecb280f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,28,-1,True,cents,/ip/Cheez-It-Original-Baked-Snack-Crackers-12-1-oz-Box/37481729,14
4.779099941253662,https://i2.walmartimages.com/i/CustRating/4_8.gif,1600043102,https://i5.walmartimages.com/asr/037c385a-2e47-49e6-ba8e-61993b7527c2_1.b358cbba4ab48b8dccebe979d27462ad.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,12,A.18,0.78101367,10311542,oz,14WS7GRE8ON2,In Stock,86,498,33.6,2017-10-18 17:58:08.105583,True,Food,https://i5.walmartimages.com/asr/037c385a-2e47-49e6-ba8e-61993b7527c2_1.b358cbba4ab48b8dccebe979d27462ad.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18,-1,True,cents,/ip/Nature-Valley-Sweet-Salty-Nut-Granola-Bar-Variety-Pack-of-Peanut-and-Almond-12-1-2-oz-Bars/10311542,54
4.614099979400635,https://i2.walmartimages.com/i/CustRating/4_6.gif,30299491015,https://i5.walmartimages.com/asr/93378172-ca9c-47e2-aceb-9a2b6021e9cf_1.9e476f9d58fedd056e6ee1e510aa0ace.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,12,H.23,0.78105783,55097770,,0ZAYDJLNKRYP,In Stock,241,1288,,2017-10-18 17:58:08.106052,True,Beauty,https://i5.walmartimages.com/asr/93378172-ca9c-47e2-aceb-9a2b6021e9cf_1.9e476f9d58fedd056e6ee1e510aa0ace.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,23,-1,True,,/ip/Differin-Gel-Acne-Treatment-0-5-oz/55097770,7
4.591800212860107,https://i2.walmartimages.com/i/CustRating/4_6.gif,76402521250,https://i5.walmartimages.com/asr/0e89bb8f-c898-4627-902b-ae96f3066dd8_1.24e5239e60554a54f34ca935d5b4ff5d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,F,USD,4,F.22,0.77821225,32899693,ea,2IB4Y65EJHOM,In Stock,98,647,1.29,2017-10-18 17:58:08.116662,True,Office,https://i5.walmartimages.com/asr/0e89bb8f-c898-4627-902b-ae96f3066dd8_1.24e5239e60554a54f34ca935d5b4ff5d.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,22,-1,True,dollars,/ip/HP-Multipurpose-8-5-x-11-Paper-20-lb/32899693,21
4.611100196838379,https://i2.walmartimages.com/i/CustRating/4_6.gif,4468134698,https://i5.walmartimages.com/asr/08e05ccf-638f-4b23-84e9-3a2f11e635ad_1.d03f1691128983c0a369d0e80d594cff.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,8,H.39,0.63761604,46368150,,68JZF13RYAEE,Limited Stock,90,6000,,2017-10-18 17:58:08.133301,True,Home,https://i5.walmartimages.com/asr/08e05ccf-638f-4b23-84e9-3a2f11e635ad_1.d03f1691128983c0a369d0e80d594cff.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,39,-1,True,,/ip/Cosco-8-ft-Centerfold-Table-White/46368150,3
4.476200103759766,https://i2.walmartimages.com/i/CustRating/4_5.gif,3800015048,https://i5.walmartimages.com/asr/ac38079f-d237-4309-ac70-171f254ccd14_1.e1cd92790de13e9e2dda5f26883265b6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,3,A.28,0.7742156,48278587,oz,6ZRNKCE747OG,In Stock,63,898,46.4,2017-10-18 17:58:08.170567,True,Food,https://i5.walmartimages.com/asr/ac38079f-d237-4309-ac70-171f254ccd14_1.e1cd92790de13e9e2dda5f26883265b6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,28,-1,True,cents,/ip/Pringles-Potato-Crisps-Variety-Pack-27-ct-Box/48278587,14
4.411799907684326,https://i2.walmartimages.com/i/CustRating/4_4.gif,6827492714,https://i5.walmartimages.com/asr/d063137b-aaf0-4d47-8d3b-d914156037ca_3.aad315ea19bc1322f168d2f9ece00404.png?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,15,A.29,0.6833448,21836278,fl oz,6ZTUHA1GR7YF,In Stock,34,248,1.2,2017-10-18 17:58:08.173962,True,Food,https://i5.walmartimages.com/asr/d063137b-aaf0-4d47-8d3b-d914156037ca_3.aad315ea19bc1322f168d2f9ece00404.png?odnHeight=180&odnWidth=180&odnBg=ffffff,29,-1,True,cents,/ip/Nestle-Pure-Life-Water-0-5L-12-ct/21836278,32
5.0,https://i2.walmartimages.com/i/CustRating/5.gif,84110100724,https://i5.walmartimages.com/asr/50796fcf-98d5-4bd5-b361-4b5d2e0ab237_1.e263ab38a18f8adf92d30fc4127fda71.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,L,USD,4,L.19,0.35375065,54188341,,1GM2GDCMJ8SL,In Stock,3,3288,,2017-10-18 17:58:08.181615,True,Home,https://i5.walmartimages.com/asr/50796fcf-98d5-4bd5-b361-4b5d2e0ab237_1.e263ab38a18f8adf92d30fc4127fda71.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19,-1,True,,/ip/Lifetime-Table-White/54188341,8
4.400000095367432,https://i2.walmartimages.com/i/CustRating/4_4.gif,695957660027,https://i5.walmartimages.com/asr/555ce829-d873-463f-9605-93942754b1e7_1.5012f1ae0b1166ef906faac62ed35467.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,USD,,,0.5602906,46944831,,5AX0D4OBWDZS,Availability Unknown,200,,,2017-10-18 17:58:08.181773,True,Home,https://i5.walmartimages.com/asr/555ce829-d873-463f-9605-93942754b1e7_1.5012f1ae0b1166ef906faac62ed35467.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,-1,,,/ip/Mainstays-6-Fold-in-Half-Table-Black/46944831,-1
4.761899948120117,https://i2.walmartimages.com/i/CustRating/4_8.gif,8768400520,https://i5.walmartimages.com/asr/3a6a8b82-c1b6-49e3-8e27-8a3f4d491d48_1.f75609184deb140295f1e08c2ea206d6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,USD,,,0.7710463,21098680,fl oz,2CETGS43H5CF,Limited Stock,21,648,3.6,2017-10-18 17:58:08.182789,True,Food,https://i5.walmartimages.com/asr/3a6a8b82-c1b6-49e3-8e27-8a3f4d491d48_1.f75609184deb140295f1e08c2ea206d6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,,-1,True,cents,/ip/Capri-Sun-Wild-Cherry-Juice-Pouches-30-count-x-6-fl-oz-1-4-gal/21098680,1
2.8376998901367188,https://i2.walmartimages.com/i/CustRating/2_8.gif,4145703688,https://i5.walmartimages.com/asr/2beac9eb-3f4c-4d52-bb4c-e0fcb02534c9_1.b669815746c9f848cd7100dc85b62efe.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,G,USD,1,G.18,0.76850224,19715007,ea,75YOGQV7ECAS,Limited Stock,154,684,9.8,2017-10-18 17:58:08.183182,True,Personal Care,https://i5.walmartimages.com/asr/2beac9eb-3f4c-4d52-bb4c-e0fcb02534c9_1.b669815746c9f848cd7100dc85b62efe.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18,-1,True,cents,/ip/Goody-Ouchless-Little-Black-Dress-Gentle-Elastics-70-count/19715007,3
4.394700050354004,https://i2.walmartimages.com/i/CustRating/4_4.gif,87245400004,https://i5.walmartimages.com/asr/299a3d83-2803-44c5-85eb-aa3ea5bc2726_1.b872de54e6ccd249137dcbee76a9a0f1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,1,H.49,0.41788036,17134031,,2MM8X8OTM47B,In Stock,76,872,,2017-10-18 17:58:08.186025,True,Home,https://i5.walmartimages.com/asr/299a3d83-2803-44c5-85eb-aa3ea5bc2726_1.b872de54e6ccd249137dcbee76a9a0f1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,49,-1,True,,/ip/Mainstays-Tray-Table-Natural/17134031,12
4.597400188446045,https://i2.walmartimages.com/i/CustRating/4_6.gif,75235681464,https://i5.walmartimages.com/asr/f86d659a-1892-4db5-a667-25342f77b5a2_1.fc5b3e0fcc12f6874f7593dc24aada5c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,4,H.25,0.31856218,113432361,,1BDVZ7AS54GX,In Stock,77,5298,,2017-10-18 17:58:08.186195,True,Home,https://i5.walmartimages.com/asr/f86d659a-1892-4db5-a667-25342f77b5a2_1.fc5b3e0fcc12f6874f7593dc24aada5c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,25,-1,True,,/ip/Copper-Chef-8-pc-Set/113432361,8
4.617000102996826,https://i2.walmartimages.com/i/CustRating/4_6.gif,88491211650,https://i5.walmartimages.com/asr/15743869-eb48-4660-9ce9-55859f42b9a4_1.fc3b5ec91d8b80dbe9a8c11ff6c05679.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,6,A.19,0.7678414,15716902,oz,6GNXNFQ1XPQC,In Stock,47,328,21.2,2017-10-18 17:58:08.191401,True,Food,https://i5.walmartimages.com/asr/15743869-eb48-4660-9ce9-55859f42b9a4_1.fc3b5ec91d8b80dbe9a8c11ff6c05679.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19,-1,True,cents,/ip/Post-Great-Grains-Banana-Nut-Crunch-Whole-Grain-Cereal-15-5-oz-Box/15716902,20
4.347599983215332,https://i2.walmartimages.com/i/CustRating/4_3.gif,2124100914,https://i5.walmartimages.com/asr/83df7eb6-2fab-4363-9052-ba0b6ba84dfd_1.494cd66c7561dd8ec8d50ab88b7e386b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,5,H.9,0.31723416,19756393,,5N1U62OS75HG,In Stock,328,2992,,2017-10-18 17:58:08.201678,True,Home,https://i5.walmartimages.com/asr/83df7eb6-2fab-4363-9052-ba0b6ba84dfd_1.494cd66c7561dd8ec8d50ab88b7e386b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,9,-1,True,,/ip/Aroma-8-Cup-Digital-Rice-Cooker-and-Food-Steamer/19756393,10
4.7957000732421875,https://i2.walmartimages.com/i/CustRating/4_8.gif,5389110211,https://i5.walmartimages.com/asr/506f622b-1be0-4cb2-9898-d134ee37d691_1.2c732f49e8c903e707347e5630cb083f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,5,H.3,0.30625254,10992842,,6XEZYG3H0K0X,In Stock,646,3896,,2017-10-18 17:58:08.202013,True,Home,https://i5.walmartimages.com/asr/506f622b-1be0-4cb2-9898-d134ee37d691_1.2c732f49e8c903e707347e5630cb083f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,3,-1,True,,/ip/FoodSaver-8-11-Heat-Seal-Rolls-5-pks/10992842,9
4.53849983215332,https://i2.walmartimages.com/i/CustRating/4_5.gif,30573301002,https://i5.walmartimages.com/asr/542d84b4-be52-4f0c-bd7f-b7c02cf51e46_1.7414339265c06f1f8d45b6d5725ab2f6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,G,USD,4,G.11,0.41438273,13269725,ea,6VJVRWBAEPZC,In Stock,13,594,2.97,2017-10-18 17:58:08.202250,True,Health,https://i5.walmartimages.com/asr/542d84b4-be52-4f0c-bd7f-b7c02cf51e46_1.7414339265c06f1f8d45b6d5725ab2f6.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,11,-1,True,dollars,/ip/Thermacare-8-Hours-Heatwraps-2-ct/13269725,8
4.956500053405762,https://i2.walmartimages.com/i/CustRating/5.gif,7703408041,https://i5.walmartimages.com/asr/70d9e6be-deaa-4c6a-aa60-39b90bd37a9a_1.c0738fdbe1207d5be482ba5dcbcc2da8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,16,A.15,0.76721907,32247686,ea,5PXC0A21JMKI,In Stock,23,748,37.4,2017-10-18 17:58:08.210438,True,Food,https://i5.walmartimages.com/asr/70d9e6be-deaa-4c6a-aa60-39b90bd37a9a_1.c0738fdbe1207d5be482ba5dcbcc2da8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,15,-1,True,cents,/ip/Kar-s-Sweet-n-Salty-Mix-1-75-oz-20-count/32247686,14
4.642899990081787,https://i2.walmartimages.com/i/CustRating/4_6.gif,4468134589,https://i5.walmartimages.com/asr/eed1a4e0-16ef-40d6-b8aa-3132f811e4f7_1.045f085b4a8fef23d2471fd08d83c2ac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,H,USD,1,H.39,0.5382952,40702384,,2WLLRKIP4ABQ,In Stock,98,983,,2017-10-18 17:58:08.215441,True,Home,https://i5.walmartimages.com/asr/eed1a4e0-16ef-40d6-b8aa-3132f811e4f7_1.045f085b4a8fef23d2471fd08d83c2ac.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,39,-1,True,,/ip/Mainstays-Steel-Chair-Black/40702384,17
4.5671000480651855,https://i2.walmartimages.com/i/CustRating/4_6.gif,5114134544,https://i5.walmartimages.com/asr/9d9ba2b4-8d1d-4077-b0b6-6adbacf259da_1.d3e4cacf892c408748d795abdc21866c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,Y,USD,1,Y.12,0.36368775,22700298,,1RRAWGNMECMO,In Stock,231,788,,2017-10-18 17:58:08.215650,True,Home Improvement,https://i5.walmartimages.com/asr/9d9ba2b4-8d1d-4077-b0b6-6adbacf259da_1.d3e4cacf892c408748d795abdc21866c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,12,-1,True,,/ip/Command-Hooks-Value-Pack-White-Medium-8-Hooks-16-Strips-Pack/22700298,47
3.272700071334839,https://i2.walmartimages.com/i/CustRating/3_3.gif,4400004554,https://i5.walmartimages.com/asr/58fffd90-c3a2-400c-b5a1-448989701882_1.5ec9a20a3a9ac9c4d5eb765baab22f75.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,16,A.30,0.45474577,10292088,oz,6E99AWCHGTVO,In Stock,11,388,48.5,2017-10-18 17:58:08.216218,True,Food,https://i5.walmartimages.com/asr/58fffd90-c3a2-400c-b5a1-448989701882_1.5ec9a20a3a9ac9c4d5eb765baab22f75.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,30,-1,True,cents,/ip/Kraft-Easy-Cheese-Cheddar-n-Bacon-Cheese-Snack-8-oz/10292088,15
4.435100078582764,https://i2.walmartimages.com/i/CustRating/4_4.gif,3000001554,https://i5.walmartimages.com/asr/d27d9f7c-8c0e-48cb-a3e9-18074a8bfcb8_1.b1c61b92ae0b87393f52d81b584d0996.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,A,USD,5,A.18,0.4470282,10312451,oz,6ZVHU4K5DYZO,In Stock,308,288,25.0,2017-10-18 17:58:08.216444,True,Food,https://i5.walmartimages.com/asr/d27d9f7c-8c0e-48cb-a3e9-18074a8bfcb8_1.b1c61b92ae0b87393f52d81b584d0996.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18,-1,True,cents,/ip/Quaker-Instant-Oatmeal-Organic-Maple-Brown-Sugar-1-44-Oz-8-Ct/10312451,9
